t,ytt,w,x,xt,f,K,xtt,xtt+ytt,
4.3,-1.9,6.283185307179586,0.3778685948772674,4.229206993030597,0.7557371897545349,2,-14.612027662514382,-16.51202766251438,
4.32,-0.4,6.283185307179586,0.45921973698754187,3.8906234170006666,0.9184394739750837,2,-19.19599902232541,-19.595999022325408,
4.34,2.4,6.283185307179586,0.5328172547442788,3.4506581582369025,1.0656345094885575,2,-24.735649567997942,-22.335649567997944,
4.36,7.4,6.283185307179586,0.596388591200861,2.88215138348338,1.192777182401722,2,-32.0310233314482,-24.631023331448205,
4.38,12.5,6.283185307179586,0.6471594870855859,2.1721435016542046,1.2943189741711718,2,-38.86771129586728,-26.36771129586728,
4.4,14,6.283185307179586,0.6826447436453613,1.3677213431289332,1.3652894872907226,2,-41.46535306389892,-27.465353063898917,
4.42,13.5,6.283185307179586,0.7016992206624757,0.5379286324779933,1.4033984413249514,2,-41.40476918275919,-27.90476918275919,
4.44,11.7,6.283185307179586,0.7042999112183483,-0.2711830355462993,1.4085998224366967,2,-39.40241241791977,-27.70241241791977,
4.46,8.9,6.283185307179586,0.6912262749777394,-1.024177195936875,1.3824525499554787,2,-35.80241383610806,-26.90241383610806,
4.48,6.1,6.283185307179586,0.6638495351814921,-1.699708078748009,1.3276990703629843,2,-31.66695432674048,-25.56695432674048,
4.5,6.7,6.283185307179586,0.6235955122718951,-2.321614208978118,1.2471910245437903,2,-30.443336112465637,-23.743336112465638,
4.52,8,6.283185307179586,0.571133261942499,-2.9212857618774484,1.142266523884998,2,-29.44613863607876,-21.44613863607876,
4.54,6.9,6.283185307179586,0.5070673123025369,-3.4725155608088127,1.0141346246050738,2,-25.609107583561098,-18.7091075835611,
4.56,6,6.283185307179586,0.43275688190385614,-3.945151022492104,0.8655137638077123,2,-21.597270008612412,-15.597270008612412,
4.58,4.2,6.283185307179586,0.3498776968294439,-4.325378526941893,0.6997553936588878,2,-16.381988537375268,-12.181988537375268,
4.6,-2,6.283185307179586,0.26074554490673446,-4.555143296132426,0.5214910898134689,2,-6.576572944482386,-8.576572944482386,
4.62,-5.4,6.283185307179586,0.1687975833667943,-4.616136823297869,0.3375951667335886,2,0.4763810970839062,-4.923618902916094,
4.64,-7.6,6.283185307179586,0.07695836941424863,-4.548445696036951,0.15391673882849727,2,6.276528984184499,-1.3234710158155005,
4.66,-9.9,6.283185307179586,-0.0123683282785615,-4.365027999919891,-0.02473665655712301,2,12.033858816520285,2.1338588165202843,
4.68,-12.5,6.283185307179586,-0.09686928683406482,-4.0656525218332185,-0.19373857366812963,2,17.856961050028303,5.356961050028303,
4.7,-12.8,6.283185307179586,-0.17439120449612952,-3.6758249596172443,-0.34878240899225904,2,21.07044216030696,8.27044216030696,
4.72,-9.8,6.283185307179586,-0.24371620734344474,-3.2580779828452036,-0.48743241468688947,2,20.64979667314217,10.84979667314217,
4.74,-8,6.283185307179586,-0.30471222256674024,-2.840021874902272,-0.6094244451334805,2,21.10021939462895,13.100219394628951,
4.76,-6.4,6.283185307179586,-0.3572660243037354,-2.414310659615934,-0.7145320486074708,2,21.41447097911933,15.014470979119329,
4.78,-1,6.283185307179586,-0.40151799730220744,-2.0235578010997304,-0.8030359946044149,2,17.614158491807714,16.614158491807714,
4.8,3.2,6.283185307179586,-0.43865279936426466,-1.6994455573800331,-0.8773055987285293,2,14.757994278011767,17.957994278011768,
4.82,4.7,6.283185307179586,-0.46971190291334575,-1.4077445777606479,-0.9394238058266915,2,14.374189859785306,19.074189859785307,
4.84,4.7,6.283185307179586,-0.49492903501684926,-1.111022388585678,-0.9898580700336985,2,15.257860701791365,19.957860701791365,
4.86,4.2,6.283185307179586,-0.5140179970485089,-0.7940925201627927,-1.0280359940970178,2,16.391982970950085,20.591982970950085,
4.88,1,6.283185307179586,-0.5263795221714587,-0.4302208838933647,-1.0527590443429173,2,19.942820046858202,20.942820046858202,
4.9,-7.5,6.283185307179586,-0.530422872043732,0.05414988780391661,-1.060845744087464,2,28.419841622679,20.919841622679,
4.92,-14.1,6.283185307179586,-0.5232416350765107,0.6842421060721622,-1.0464832701530213,2,34.49879858069171,20.39879858069171,
4.94,-14.1,6.283185307179586,-0.5027193101302826,1.364433846835258,-1.0054386202605652,2,33.43218342115455,19.332183421154546,
4.96,-12.3,6.283185307179586,-0.46896104649502807,2.00014808574185,-0.9379220929900561,2,30.059801969836208,17.759801969836207,
4.98,-6.6,6.283185307179586,-0.42345307726545656,2.5249937856980282,-0.8469061545309131,2,22.36535718883487,15.765357188834871,
5,-2.5,6.283185307179586,-0.36890237577747736,2.9087431561079384,-0.7378047515549547,2,15.96711171053385,13.46711171053385,
5.02,-3.4,6.283185307179586,-0.30763915022789606,3.2121347000739044,-0.6152783004557921,2,14.334160591015369,10.934160591015369,
5.04,-5.7,6.283185307179586,-0.24055627957267048,3.49463578760663,-0.48111255914534096,2,13.879334608242406,8.179334608242407,
5.06,-10.3,6.283185307179586,-0.16777591143318868,3.7887885195441666,-0.33555182286637736,2,15.495187874030474,5.1951878740304736,
5.08,-8.8,6.283185307179586,-0.08921157581647961,4.051971466702096,-0.17842315163295921,2,10.794374590144166,1.9943745901441652,
5.1,-4.3,6.283185307179586,-0.006533435176043118,4.189782531237557,-0.01306687035208623,2,2.9784188798378577,-1.3215811201621421,
5.12,0.6,6.283185307179586,0.07730987655030469,4.167203180081934,0.15461975310060938,2,-5.22307017898162,-4.62307017898162,
5.14,5.1,6.283185307179586,0.15909534995535718,3.9858029390794214,0.31819069991071436,2,-12.883444972297202,-7.783444972297202,
5.16,3.8,6.283185307179586,0.2361217533948125,3.7113779813237273,0.472243506789625,2,-14.520869722092096,-10.720869722092097,
5.18,0.9,6.283185307179586,0.30745421218974744,3.4225108548635625,0.6149084243794949,2,-14.328061978062054,-13.428061978062054,
5.2,-0.7,6.283185307179586,0.3729764721541455,3.1267970285726876,0.745952944308291,2,-15.203295633208988,-15.903295633208987,
5.22,-0.2,6.283185307179586,0.4322859754297821,2.7950963762523964,0.8645719508595642,2,-17.91969277152913,-18.11969277152913,
5.24,2.1,6.283185307179586,0.4843179952150939,2.3940921703783706,0.9686359904301878,2,-22.122659553343965,-20.022659553343964,
5.26,3,6.283185307179586,0.5276066843163034,1.9266655895036624,1.0552133686326068,2,-24.55541282971848,-21.55541282971848,
5.28,4.1,6.283185307179586,0.5610733906189009,1.412578575221902,1.1221467812378019,2,-26.78281919848999,-22.682819198489987,
5.3,8.2,6.283185307179586,0.5836420991310453,0.828385826091954,1.1672841982620905,2,-31.553560620049787,-23.353560620049787,
5.32,10.1,6.283185307179586,0.593753392810758,0.17589797655638456,1.187506785621516,2,-33.60675637029888,-23.50675637029888,
5.34,5.4,6.283185307179586,0.5908789382872499,-0.4465117356562811,1.1817578765744998,2,-28.558634520705866,-23.158634520705867,
5.36,1.8,6.283185307179586,0.5765215945876145,-0.9746655932401793,1.153043189175229,2,-24.192719996968293,-22.392719996968292,
5.38,0.8,6.283185307179586,0.5523258772793037,-1.4378047619037642,1.1046517545586074,2,-22.062912011650234,-21.262912011650233,
5.4,0.9,6.283185307179586,0.5192428871051613,-1.8659347003847093,1.0384857742103226,2,-20.695446725612957,-19.79544672561296,
5.42,0.9,6.283185307179586,0.477898871088909,-2.2625261859409833,0.955797742177818,2,-18.91373892818212,-18.01373892818212,
5.44,-1.6,6.283185307179586,0.4291650475319828,-2.5956869714182296,0.8583300950639656,2,-14.364206033210372,-15.964206033210372,
5.46,-3.5,6.283185307179586,0.3746520359914579,-2.841794250986516,0.7493040719829158,2,-10.219338340163972,-13.719338340163972,
5.48,-5,6.283185307179586,0.31602901035676345,-3.0075820513881695,0.6320580207135269,2,-6.342493524630957,-11.342493524630957,
5.5,-6.9,6.283185307179586,0.25489793479944695,-3.0910389418683266,0.5097958695988939,2,-1.9976728886928186,-8.897672888692819,
5.52,-6.4,6.283185307179586,0.1928081746294117,-3.111405743468902,0.3856163492588234,2,-0.03878930443150974,-6.43878930443151,
5.54,-1.7,6.283185307179586,0.13042317525793326,-3.1345242129913586,0.2608463505158665,2,-2.26721278931503,-3.96721278931503,
5.56,-1.6,6.283185307179586,0.06743888595032287,-3.1559206622123335,0.13487777190064573,2,0.12737355780674076,-1.4726264421932593,
5.58,-0.7,6.283185307179586,0.004451687833183408,-3.137532098904697,0.008903375666366814,2,1.7070761437558877,1.0070761437558877,
5.6,-3,6.283185307179586,-0.05764120683439801,-3.056017936459314,-0.11528241366879602,2,6.427675254437813,3.427675254437813,
5.62,-9.4,6.283185307179586,-0.11689498040177067,-2.8404919410509875,-0.23378996080354134,2,15.085669085904696,5.685669085904696,
5.64,-11.5,6.283185307179586,-0.17041046571014687,-2.497441866398627,-0.34082093142029374,2,19.169048931887673,7.669048931887673,
5.66,-8.9,6.283185307179586,-0.21658189927575972,-2.1227640009892705,-0.43316379855151943,2,18.250573840050855,9.350573840050854,
5.68,2.5,6.283185307179586,-0.2560475390856744,-1.8569493246161008,-0.5120950781713488,2,8.308405077348583,10.808405077348583,
5.7,12.6,6.283185307179586,-0.2921052428784542,-1.7778497567128444,-0.5842104857569084,2,-0.3979136690370737,12.202086330962926,
5.72,16.3,6.283185307179586,-0.3278941925150118,-1.8086322005818702,-0.6557883850300236,2,-2.6734178617215214,13.62658213827848,
5.74,12.8,6.283185307179586,-0.3642718187735207,-1.8126672651082876,-0.7285436375470414,2,2.264234442655889,15.06423444265589,
5.76,2.7,6.283185307179586,-0.3993073507787236,-1.6527997369850602,-0.7986147015574472,2,13.68711316792018,16.38711316792018,
5.78,-7.7,6.283185307179586,-0.4288581292033375,-1.2642011816947345,-0.857716258406675,2,25.107232935121438,17.40723293512144,
5.8,-15.1,6.283185307179586,-0.44858150369736416,-0.6815994608491039,-0.8971630073947283,2,33.066244875622466,17.966244875622465,
5.82,-10.4,6.283185307179586,-0.45590222022316673,-0.06595339836338045,-0.9118044404463335,2,28.423162082137225,18.023162082137226,
5.84,-2.5,6.283185307179586,-0.4520801685555209,0.4207033573001165,-0.9041603371110418,2,20.188808255687,17.688808255687,
5.86,3.2,6.283185307179586,-0.44004483480809675,0.7618119559951398,-0.8800896696161935,2,13.885077411869982,17.08507741186998,
5.88,6.4,6.283185307179586,-0.42229494494925096,0.9998718481211368,-0.8445898898985019,2,9.894593382605029,16.29459338260503,
5.9,3,6.283185307179586,-0.40015257751168093,1.222506700692074,-0.8003051550233619,2,12.336516392083125,15.336516392083125,
5.92,-1.2,6.283185307179586,-0.37302949075272546,1.499886707204499,-0.7460589815054509,2,15.36117004740841,14.16117004740841,
5.94,-3.8,6.283185307179586,-0.3398771275236775,1.8192531965860468,-0.679754255047355,2,16.531968877259448,12.731968877259447,
5.96,-5.4,6.283185307179586,-0.3001874238032518,2.149412473583362,-0.6003748476065036,2,16.440615064095752,11.040615064095752,
5.98,-0.8,6.283185307179586,-0.2543422979886087,2.413396286328858,-0.5086845959772174,2,9.931202489246418,9.131202489246418,
6,0.7,6.283185307179586,-0.2043221489207647,2.576827712197304,-0.4086442978415294,2,6.394873959688979,7.09487395968898,
6.02,-1.8,6.283185307179586,-0.15148056029678053,2.708545562580538,-0.30296112059356106,2,6.759115197380398,4.959115197380398,
6.04,-6.3,6.283185307179586,-0.09580598211572733,2.866389331161709,-0.19161196423145466,2,9.001665251147589,2.701665251147589,
6.06,-11.5,6.283185307179586,-0.03648947607826522,3.0745296716918524,-0.07297895215653044,2,11.781476395202251,0.281476395202251,
6.08,-13.2,6.283185307179586,0.02730003801847109,3.3014080717843255,0.05460007603694217,2,10.877636177113601,-2.3223638228863983,
6.1,-8.6,6.283185307179586,0.09501625320851256,3.445781136941598,0.19003250641702513,2,3.5498797919496927,-5.050120208050307,
6.12,1.3,6.283185307179586,0.16380000724540314,3.390601033537337,0.3276000144908063,2,-9.044791565416581,-7.744791565416581,
6.14,8.9,6.283185307179586,0.22912666770226384,3.108480842757685,0.4582533354045277,2,-19.11742794137667,-10.217427941376668,
6.16,11.1,6.283185307179586,0.28717794182270967,2.682206020932983,0.5743558836454193,2,-23.44849856173008,-12.34849856173008,
6.18,6.9,6.283185307179586,0.3362887202113329,2.23697086900177,0.6725774404226658,2,-21.019464681939954,-14.119464681939954,
6.2,-2.7,6.283185307179586,0.37736115932465936,1.8973021676180644,0.7547223186493187,2,-12.91288750165483,-15.612887501654829,
6.22,-9.6,6.283185307179586,0.41309365889128935,1.6945053567849222,0.8261873177825787,2,-7.347097445063589,-16.94709744506359,
6.24,-10.4,6.283185307179586,0.44548419336103356,1.5431422232591567,0.8909683867220671,2,-7.768761934291419,-18.168761934291418,
6.26,-5.1,6.283185307179586,0.47436581946075657,1.323823167999366,0.9487316389215131,2,-14.126281494613623,-19.226281494613623,
6.28,1.5,6.283185307179586,0.4975194958414951,0.9669397063477052,0.9950389916829901,2,-21.505810104491058,-20.005810104491058,
6.3,7.2,6.283185307179586,0.5121438102717782,0.47518005299895794,1.0242876205435565,2,-27.597765875032135,-20.397765875032135,
6.32,10.6,6.283185307179586,0.5158979346562441,-0.11086124525844884,1.0317958693124882,2,-30.925040400744095,-20.325040400744093,
6.34,13.4,6.283185307179586,0.5073389789566817,-0.7524368461019096,1.0146779579133633,2,-33.1452780700597,-19.745278070059705,
6.36,12.8,6.283185307179586,0.4857659025344987,-1.399217427868399,0.9715318050689974,2,-31.44977661515459,-18.64977661515459,
6.38,7.5,6.283185307179586,0.45194147066290846,-1.9603966041318532,0.9038829413258169,2,-24.602882003198197,-17.102882003198197,
6.4,4,6.283185307179586,0.4081673841450973,-2.3990288789105154,0.8163347682901946,2,-19.20938986355013,-15.209389863550129,
6.42,4.2,6.283185307179586,0.35647224893644414,-2.7638881550152847,0.7129444978728883,2,-17.23099902110062,-13.03099902110062,
6.44,4.6,6.283185307179586,0.2978799513612417,-3.0885546231558596,0.5957599027224834,2,-15.19547145408671,-10.595471454086711,
6.46,6,6.283185307179586,0.23315043029111307,-3.380178418671361,0.46630086058222614,2,-13.930112809117704,-7.930112809117704,
6.48,4.8,6.283185307179586,0.16302871846690994,-3.618462052733585,0.3260574369338199,2,-9.871987772880537,-5.071987772880537,
6.5,-0.8,6.283185307179586,0.0892549182644965,-3.7303948811060526,0.178509836528993,2,-1.3173171980719731,-2.117317198071973,
6.52,-1.2,6.283185307179586,0.014606995023954829,-3.723246896979303,0.029213990047909644,2,2.0269699623856807,0.8269699623856808,
6.54,3.9,6.283185307179586,-0.05959772916420014,-3.704486057539772,-0.11919545832840028,2,-0.1506176177411831,3.749382382258817,
6.56,6.7,6.283185307179586,-0.13370915134333575,-3.7062345131217933,-0.2674183026866715,2,-0.02415679147503802,6.675843208524962,
6.58,3.2,6.283185307179586,-0.20741137644285634,-3.642696786911147,-0.4148227528857127,2,6.361537270907491,9.561537270907492,
6.6,-3.3,6.283185307179586,-0.2783744561166028,-3.422874395149717,-0.5567489122332056,2,15.580176275432672,12.280176275432673,
6.62,-2.5,6.283185307179586,-0.3436013105525589,-3.0943057614842133,-0.6872026211051178,2,17.23136181718715,14.73136181718715,
6.64,0.4,6.283185307179586,-0.4020846919343078,-2.756428268402204,-0.8041693838686156,2,16.512816356281164,16.912816356281162,
6.66,-1.1,6.283185307179586,-0.45367887097643356,-2.39165564890684,-0.9073577419528671,2,19.912156864663707,18.812156864663706,
6.68,-1.7,6.283185307179586,-0.49737931595567814,-1.9711647498767715,-0.9947586319113563,2,22.078859946735264,20.378859946735265,
6.7,4.1,6.283185307179586,-0.5326858600185397,-1.5746791881951514,-1.0653717200370794,2,17.52323490207555,21.623234902075552,
6.72,14.7,6.283185307179586,-0.5613102977473223,-1.319660009179407,-1.1226205954946447,2,7.957142442903914,22.65714244290391,
6.74,14.9,6.283185307179586,-0.5860621674944584,-1.1531450959143803,-1.1721243349889168,2,8.671532449882825,23.571532449882824,
6.76,5.4,6.283185307179586,-0.6067052078927448,-0.8771137954575351,-1.2134104157854897,2,18.882425670668873,24.28242567066887,
6.78,-5.4,6.283185307179586,-0.619721300033985,-0.3873884066208618,-1.23944260006797,2,30.01165826973606,24.61165826973606,
6.8,-10.4,6.283185307179586,-0.6211368840496903,0.26187106386279974,-1.2422737680993805,2,34.82277823273272,24.422778232732725,
6.82,-8.3,6.283185307179586,-0.609114884437872,0.930903441296968,-1.218229768875744,2,31.99594944738263,23.695949447382628,
6.84,-5,6.283185307179586,-0.5843903523210571,1.5265435161767837,-1.1687807046421141,2,27.495313025391532,22.495313025391532,
6.86,-4.2,6.283185307179586,-0.5485147554261757,2.0529646611348293,-1.0970295108523513,2,25.08054513316647,20.88054513316647,
6.88,-3.8,6.283185307179586,-0.5025928846528694,2.531242733838845,-1.0051857693057389,2,22.687315756054947,18.887315756054946,
6.9,-2.3,6.283185307179586,-0.44768051587207114,2.9472417241611266,-0.8953610317441423,2,18.86263440505444,16.56263440505444,
6.92,-1.9,6.283185307179586,-0.3851588829007866,3.29492107786729,-0.7703177658015732,2,15.863307240898731,13.96330724089873,
6.94,-1.4,6.283185307179586,-0.3163061380236456,3.5792657649995125,-0.6326122760472912,2,12.537914403810852,11.137914403810852,
6.96,-1,6.283185307179586,-0.24243731595783705,3.796286601169899,-0.4848746319156741,2,9.139875270604232,8.139875270604232,
6.98,2.5,6.283185307179586,-0.1651225970163684,3.913191702856195,-0.3302451940327368,2,2.5435403242344297,5.04354032423443,
7,8.3,6.283185307179586,-0.08694306487772915,3.8751801845485336,-0.1738861297554583,2,-6.328533888847996,1.9714661111520044,
7.02,8.3,6.283185307179586,-0.01090376996727606,3.718936755802384,-0.021807539934552117,2,-9.271542542713286,-0.9715425427132853,
7.04,7,6.283185307179586,0.0615189406899701,3.5183879826406312,0.1230378813799402,2,-10.755071451785426,-3.755071451785426,
7.06,0.5,6.283185307179586,0.12999137302734168,3.341736730239204,0.25998274605468336,2,-6.891658776771279,-6.391658776771279,
